pers_id;polca_id;id_nl_pdc_num;id_nl_pdc_code;id_nl_pdc_bio_id;id_nl_pdc_slug;id_de_manow;id_de_parliament;id_ch_parliament;id_ie_parliament;id_uk_scotparl;id_no_storting;id_ca_parlinfo;id_us_bioguide;id_us_icpsr;wikidata_id;last_name;first_name;other_name;gender;birth_date;death_date;birth_place_raw;citizenship_canton;hometown_raw;title_raw;military_raw;initials;twitter_screen_name;twitter_id;;;;PolCa-PartyWhenEnteredParliament;PolCa-nonpoliticalprepar;PolCa-politicalprepar;ohmura-career-type;ohmura-mandate
CH_Reci_Lurata_1977;;;;;;;;;;;;;;;;Reci;Lurata;;f;1977;;;;;;;;;;;;;;;;;
CH_Reck_Alfons_1911;;;;;;;;;;;;;;;;Reck;Alfons;;m;1911;;;;;;;;;;;;;;;;;
CH_Reck_Margrit_1958;;;;;;;;;;;;;;;;Reck;Margrit;;f;1958;;;;;;;;;;;;;;;;;
CH_Reck_Markus_1962;;;;;;;;;;;;;;;;Reck;Markus;;m;1962;;;;;;;;;;;;;;;;;
CH_Reck_Oskar_1920;;;;;;;;;;;;;;;;Reck;Oskar;NA;NA;1920;;;;;;;;;;;;;;;;;
CH_Recordon_Jean_1978;;;;;;;;;;;;;;;;Recordon;Jean-Francois;;m;1978;;;;;;;;;;;;;;;;;
CH_Recordon_Luc_1955;;;;;;;;1134;;;;;;;;Recordon;Luc;NA;m;20sep1955;NA;Pully (VD);FR;Pont-en-Ogoz (FR);ing. dipl. EPFL physicien (MS) et Dr en droit;NA;;;;;;;;;;;
CH_Redli_Marius_1950;;;;;;;;;;;;;;;;Redli;Marius;;m;1950;;;;;;;;;;;;;;;;;
CH_Redzic_Alma_1982;;;;;;;;;;;;;;;;Redzic;Alma;;f;1982;;;;;;;;;;;;;;;;;
CH_Regamey_Lucien_1890;;;;;;;;;;;;;;;;Regamey;Lucien;NA;NA;1890;;;;;;;;;;;;;;;;;
CH_Regamey_Pierre_1916;;;;;;;;;;;;;;;;Regamey;Pierre;;;1916;;;;;;;;;;;;;;;;;
CH_Regazzi_Fabio_1962;;;;;;;;4072;;;;;;;;Regazzi;Fabio;NA;m;22jun1962;NA;Locarno (TI);TI;Locarno (TI);NA;Wachtmeister;;fregazzi;991720068;;;;;;;;
CH_Regazzi_Max_1919;;;;;;;;;;;;;;;;Regazzi;Max;;m;1919;;;;;;;;;;;;;;;;;
CH_Regez_Rudolf_1901;;;;;;;;;;;;;;;;Regez;Rudolf;NA;NA;1901;;;;;;;;;;;;;;;;;
CH_Regez_Walter_1925;;;;;;;;;;;;;;;;Regez;Walter;;m;1925;;;;;;;;;;;;;;;;;
CH_Regli_Daniel_1957;;;;;;;;;;;;;;;;Regli;Daniel;;m;1957;;;;;;;;;;;;;;;;;
CH_Regli_Walter_1936;;;;;;;;;;;;;;;;Regli;Walter;;m;1936;;;;;;;;;;;;;;;;;
CH_Rehberg_Joerg_1931;;;;;;;;;;;;;;;;Rehberg;Joerg;;m;1931;;;;;;;;;;;;;;;;;
CH_Rehli_Valentin_1948;;;;;;;;;;;;;;;;Rehli;Valentin;;m;1948;;;;;;;;;;;;;;;;;
CH_Rehm_Christian_1972;;;;;;;;;;;;;;;;Rehm;Christian;;m;1972;;;;;;;;;;;;;;;;;
CH_Rehmann_Hans_1936;;;;;;;;;;;;;;;;Rehmann;Hans;;m;1936;;;;;;;;;;;;;;;;;
CH_Rehmann_Meret_1991;;;;;;;;;;;;;;;;Rehmann;Meret;;f;1991;;;;;;;;;;;;;;;;;
CH_Rei_Angela_1952;;;;;;;;;;;;;;;;Rei-Buob;Angela;;f;1952;;;;;;;;;;;;;;;;;
CH_Reich_Arturo_1931;;;;;;;;;;;;;;;;Reich;Arturo;;m;1931;;;;;;;;;;;;;;;;;
CH_Reich_Emil_1900;;;;;;;;;;;;;;;;Reich;Emil;NA;NA;1900;;;;;;;;;;;;;;;;;
CH_Reich_Heinz_1946;;;;;;;;;;;;;;;;Reich;Heinz;;m;1946;;;;;;;;;;;;;;;;;
CH_Reich_Jean_1888;;;;;;;;;;;;;;;;Reich;Jean;NA;NA;1888;;;;;;;;;;;;;;;;;
CH_Reich_Joh_1893;;;;;;;;;;;;;;;;Reich;Joh;NA;NA;1893;;;;;;;;;;;;;;;;;
CH_Reich_Johann_1893;;;;;;;;;;;;;;;;Reich;Johann;NA;NA;1893;;;;;;;;;;;;;;;;;
CH_Reich_Matthias_1991;;;;;;;;;;;;;;;;Reich;Matthias-Y;;m;1991;;;;;;;;;;;;;;;;;
CH_Reich_Philippe_1967;;;;;;;;;;;;;;;;Reich;Philippe;;m;1967;;;;;;;;;;;;;;;;;
CH_Reich_Richard_1927;;;;;;;;761;;;;;;;;Reich;Richard;NA;m;04sep1927;22feb1991;Oberuzwil SG;"SG; ZH";"Hemberg (SG); Maur (ZH)";NA;NA;;;;;;;;;;;
CH_Reich_Ursula_1972;;;;;;;;;;;;;;;;Reich-Zwygart;Ursula;;f;1972;;;;;;;;;;;;;;;;;
CH_Reich_Werner_1917;;;;;;;;2994;;;;;;;;Reich;Werner;NA;m;16jul1917;27may1994;Basel;"BS; SG";"Basel (BS); St. Gallen (SG)";Dr. iur.;NA;;;;;;;;;;;
CH_Reichel_Jean_1961;;;;;;;;;;;;;;;;Reichel;Jean-Luc;;m;1961;;;;;;;;;;;;;;;;;
CH_Reichel_Juerg_1949;;;;;;;;;;;;;;;;Reichel;Juerg;;m;1949;;;;;;;;;;;;;;;;;
CH_Reichen_Friedhild_1949;;;;;;;;;;;;;;;;Reichen;Friedhild;;f;1949;;;;;;;;;;;;;;;;;
CH_Reichen_Gil_1955;;;;;;;;;;;;;;;;Reichen;Gil;;m;1955;;;;;;;;;;;;;;;;;
CH_Reichen_Nadine_1972;;;;;;;;;;;;;;;;Reichen;Nadine;;f;1972;;;;;;;;;;;;;;;;;
CH_Reichenau_Christoph_1945;;;;;;;;;;;;;;;;Reichenau;Christoph;;m;1945;;;;;;;;;;;;;;;;;
CH_Reichenbach_Anita_1985;;;;;;;;;;;;;;;;Reichenbach;Anita;;f;1985;;;;;;;;;;;;;;;;;
CH_Reichenbach_Charles_1924;;;;;;;;;;;;;;;;Reichenbach;Charles;NA;NA;1924;;;;;;;;;;;;;;;;;
CH_Reichenbach_Kevin_1989;;;;;;;;;;;;;;;;Reichenbach;Kevin;;m;1989;;;;;;;;;;;;;;;;;
CH_Reichenbach_Markus_1969;;;;;;;;;;;;;;;;Reichenbach;Markus;;m;1969;;;;;;;;;;;;;;;;;
CH_Reichensperger_Leonhard_1904;;;;;;;;;;;;;;;;Reichensperger;Leonhard;NA;NA;1904;;;;;;;;;;;;;;;;;
CH_Reichle_Jacqueline_1953;;;;;;;;;;;;;;;;Reichle;Jacqueline;;f;1953;;;;;;;;;;;;;;;;;
CH_Reichler_Thais_1988;;;;;;;;;;;;;;;;Reichler;Thais;;f;1988;;;;;;;;;;;;;;;;;
CH_Reichlin_Carlo_1932;;;;;;;;;;;;;;;;Reichlin;Carlo;;m;1932;;;;;;;;;;;;;;;;;
CH_Reichlin_Daniel_1978;;;;;;;;;;;;;;;;Reichlin;Daniel;;m;1978;;;;;;;;;;;;;;;;;
CH_Reichlin_Margaretha_1949;;;;;;;;;;;;;;;;Reichlin;Margaretha;;f;1949;;;;;;;;;;;;;;;;;
CH_Reichlin_Marie_1929;;;;;;;;;;;;;;;;Reichlin;Marie-Therese;;f;1929;;;;;;;;;;;;;;;;;
CH_Reichling_Rudolf_1890;;;;;;;;2997;;;;;;;;Reichling;Rudolf;NA;m;27may1890;22oct1977;Staefa;ZH;Staefa (ZH);NA;NA;;;;;;;;;;;
CH_Reichling_Rudolf_1924;;;;;;;;762;;;;;;;;Reichling;Rudolf;NA;m;23sep1924;23nov2014;Staefa;ZH;"Staefa (ZH); Uetikon am See (ZH)";Dipl. Ing.-Agr.;NA;;;;;;;;;;;
CH_Reichling_Rudolf_NA;;;;;;;;;;;;;;;;Reichling;Rudolf;NA;NA;;;;;;;;;;;;;;;;;;
CH_Reichmuth_Amada_1984;;;;;;;;;;;;;;;;Reichmuth;Amada;;f;1984;;;;;;;;;;;;;;;;;
CH_Reichmuth_Anton_1951;;;;;;;;;;;;;;;;Reichmuth;Anton;;m;1951;;;;;;;;;;;;;;;;;
CH_Reichmuth_Erich_1914;;;;;;;;;;;;;;;;Reichmuth;Erich;;;1914;;;;;;;;;;;;;;;;;
CH_Reichmuth_Toni_1951;;;;;;;;;;;;;;;;Reichmuth;Toni;;m;1951;;;;;;;;;;;;;;;;;
CH_Reichmuth_Xaver_1931;;;;;;;;790;;;;;;;;Reichmuth;Xaver;NA;m;03may1931;26feb2013;Schwyz;SZ;Schwyz (SZ);NA;NA;;;;;;;;;;;
CH_Reidy_Silvia_1954;;;;;;;;;;;;;;;;Reidy;Silvia;;f;1954;;;;;;;;;;;;;;;;;
CH_Reifler_Christoph_1973;;;;;;;;;;;;;;;;Reifler;Christoph;;m;1973;;;;;;;;;;;;;;;;;
CH_Reifler_Kurt_1955;;;;;;;;;;;;;;;;Reifler;Kurt;;m;1955;;;;;;;;;;;;;;;;;
CH_Reifschneider_Hans_1941;;;;;;;;;;;;;;;;Reifschneider;Hans;;m;1941;;;;;;;;;;;;;;;;;
CH_Reift_Pierre_1962;;;;;;;;;;;;;;;;Reift;Pierre;;m;1962;;;;;;;;;;;;;;;;;
CH_Reijnen_Josta_1949;;;;;;;;;;;;;;;;Reijnen;Josta;;f;1949;;;;;;;;;;;;;;;;;
CH_Reimann_Beatrice_1972;;;;;;;;;;;;;;;;Reimann;Beatrice;;f;1972;;;;;;;;;;;;;;;;;
CH_Reimann_Elsi_1949;;;;;;;;;;;;;;;;Reimann;Elsi;;f;1949;;;;;;;;;;;;;;;;;
CH_Reimann_Fritz_1924;;;;;;;;763;;;;;;;;Reimann;Fritz;NA;m;22sep1924;NA;Oberhof AG;AG;Oberhof (AG);NA;NA;;;;;;;;;;;
CH_Reimann_Johann_1947;;;;;;NA;;;;;;;;;;Reimann;Johann;;m;1947;;;;;;;;;;;;;;;;;
CH_Reimann_Klingsor_1979;;;;;;;;;;;;;;;;Reimann;Klingsor;;m;1979;;;;;;;;;;;;;;;;;
CH_Reimann_Lukas_1982;;;;;;;;3901;;;;;;;;Reimann;Lukas;NA;m;18sep1982;NC;Aarau (AG);AG;Oberhof (AG);NA;Soldat;;lukasreimann;26531313;;;;;;;;
CH_Reimann_Mauro_1992;;;;;;;;;;;;;;;;Reimann;Mauro;;m;1992;;;;;;;;;;;;;;;;;
CH_Reimann_Maximilian_1942;;;;;;;;173;;;;;;;;Reimann;Maximilian;NA;m;07may1942;NA;Laufenburg (AG);AG;Oberhof (AG);Dr. iur.;Hauptmann;;maximilian_rei;3064353419;;;;;;;;
CH_Reimann_Robert_1911;;;;;;;;2998;;;;;;;;Reimann;Robert;NA;m;17dec1911;28aug1987;Woelflinswil (Aargau);AG;Woelflinswil (AG);NA;NA;;;;;;;;;;;
CH_Reimann_Sulamith_1983;;;;;;;;;;;;;;;;Reimann;Sulamith;;f;1983;;;;;;;;;;;;;;;;;
CH_Reiner_Karin_1931;;;;;;;;;;;;;;;;Reiner;Karin;;f;1931;;;;;;;;;;;;;;;;;
CH_Reiner_Peter_1942;;;;;;;;;;;;;;;;Reiner;Peter;;m;1942;;;;;;;;;;;;;;;;;
CH_Reinger_Edwin_1927;;;;;;;;;;;;;;;;Reinger;Edwin-Jacques;NA;NA;1927;;;;;;;;;;;;;;;;;
CH_Reinhard_Andreas_1946;;;;;;;;;;;;;;;;Reinhard;Andreas;;m;1946;;;;;;;;;;;;;;;;;
CH_Reinhard_Carlos_1972;;;;;;;;;;;;;;;;Reinhard;Carlos;;m;1972;;;;;;;;;;;;;;;;;
CH_Reinhard_Diane_1952;;;;;;NA;;;;;;;;;;Reinhard;Diane;;;1952;;;;;;;;;;;;;;;;;
CH_Reinhard_Ernst_1889;;;;;;;;3000;;;;;;;;Reinhard;Ernst;NA;m;20jan1889;19jun1947;NA;BE;Sumiswald (BE);NA;NA;;;;;;;;;;;
CH_Reinhard_Esther_1975;;;;;;;;;;;;;;;;Reinhard;Esther;;f;1975;;;;;;;;;;;;;;;;;
CH_Reinhard_Fritz_1920;;;;;;;;;;;;;;;;Reinhard;Fritz;;m;1920;;;;;;;;;;;;;;;;;
CH_Reinhard_Hans_1919;;;;;;;;;;;;;;;;Reinhard;Hans;;;1919;;;;;;;;;;;;;;;;;
CH_Reinhard_Lukas_1996;;;;;;;;;;;;;;;;Reinhard;Lukas;;m;1996;;;;;;;;;;;;;;;;;
CH_Reinhard_Matthias_1978;;;;;;;;;;;;;;;;Reinhard;Matthias;;m;1978;;;;;;;;;;;;;;;;;
CH_Reinhard_Peter_1954;;;;;;;;;;;;;;;;Reinhard;Peter;;m;1954;;;;;;;;;;;;;;;;;
CH_Reinhard_Ursula_1964;;;;;;;;;;;;;;;;Reinhard;Ursula;;f;1964;;;;;;;;;;;;;;;;;
CH_Reinhard_Walter_1939;;;;;;;;;;;;;;;;Reinhard;Walter;;m;1939;;;;;;;;;;;;;;;;;
CH_Reinhart_Markus_1970;;;;;;;;;;;;;;;;Reinhart;Markus;;m;1970;;;;;;;;;;;;;;;;;
CH_Reiniger_Kurt_1939;;;;;;;;688;;;;;;;;Reiniger;Kurt;NA;m;13may1939;07jul2015;NA;"AG; SH";"Magden (AG); Schaffhausen (SH)";Dr. iur.;NA;;;;;;;;;;;
CH_Reiniger_Nicole_1981;;;;;;;;;;;;;;;;Reiniger;Nicole;;f;1981;;;;;;;;;;;;;;;;;
CH_Reiniger_Thomas_1978;;;;;;;;;;;;;;;;Reiniger;Thomas;;m;1978;;;;;;;;;;;;;;;;;
CH_Reinle_Elisabeth_1934;;;;;;;;;;;;;;;;Reinle;Elisabeth;;f;1934;;;;;;;;;;;;;;;;;
CH_Reinmann_Andre_1981;;;;;;;;;;;;;;;;Reinmann;Andre;;m;1981;;;;;;;;;;;;;;;;;
CH_Reinmann_Heinrich_1922;;;;;;;;;;;;;;;;Reinmann;Heinrich;;;1922;;;;;;;;;;;;;;;;;
CH_Reinmann_Stefanie_1981;;;;;;;;;;;;;;;;Reinmann;Stefanie;;f;1981;;;;;;;;;;;;;;;;;
CH_Reinmann_Tobias_1981;;;;;;NA;;;;;;;;;;Reinmann;Tobias;;;1981;;;;;;;;;;;;;;;;;
CH_Reinold_Dorothe_1966;;;;;;;;;;;;;;;;Reinold-Pfister;Dorothe;;f;1966;;;;;;;;;;;;;;;;;
CH_Reischenboeck_Florian_1980;;;;;;;;;;;;;;;;Reischenboeck;Florian;;m;1980;;;;;;;;;;;;;;;;;
CH_Reischl_Richard_1935;;;;;;;;;;;;;;;;Reischl;Richard;;m;1935;;;;;;;;;;;;;;;;;
CH_Reisinger_Michael_1990;;;;;;;;;;;;;;;;Reisinger;Michael;;m;1990;;;;;;;;;;;;;;;;;
CH_Reiss_Daniel_1967;;;;;;;;;;;;;;;;Reiss;Daniel;;m;1967;;;;;;;;;;;;;;;;;
CH_Reist_Daniel_1932;;;;;;;;;;;;;;;;Reist;Daniel;;m;1932;;;;;;;;;;;;;;;;;
CH_Reist_Heidi_1940;;;;;;;;;;;;;;;;Reist;Heidi;;f;1940;;;;;;;;;;;;;;;;;
CH_Reist_Manfred_1956;;;;;;;;;;;;;;;;Reist;Manfred;NA;m;1956;;;;;;;;;;;;;;;;;
CH_Reist_Markus_1957;;;;;;;;;;;;;;;;Reist;Markus;;m;1957;;;;;;;;;;;;;;;;;
CH_Reist_Martin_1992;;;;;;;;;;;;;;;;Reist;Martin;;m;1992;;;;;;;;;;;;;;;;;
CH_Reist_Willi_1929;;;;;;;;;;;;;;;;Reist;Willi;;m;1929;;;;;;;;;;;;;;;;;
CH_Reize_Eugen_1922;;;;;;;;;;;;;;;;Reize;Eugen-A;;m;1922;;;;;;;;;;;;;;;;;
CH_Relly_Christa_1973;;;;;;;;;;;;;;;;Relly;Christa;;f;1973;;;;;;;;;;;;;;;;;
CH_Relly_Peter_1937;;;;;;;;;;;;;;;;Relly;Peter;;m;1937;;;;;;;;;;;;;;;;;
CH_Remund_Beat_1957;;;;;;;;;;;;;;;;Remund;Beat;;m;1957;;;;;;;;;;;;;;;;;
CH_Remund_Christoph_1965;;;;;;;;;;;;;;;;Remund;Christoph;;m;1965;;;;;;;;;;;;;;;;;
CH_Remund_Hans_1918;;;;;;;;;;;;;;;;Remund;Hans;;;1918;;;;;;;;;;;;;;;;;
CH_Remund_Jan_1968;;;;;;;;;;;;;;;;Remund;Jan;;m;1968;;;;;;;;;;;;;;;;;
CH_Remund_Kaspar_1971;;;;;;;;;;;;;;;;Remund;Kaspar;;m;1971;;;;;;;;;;;;;;;;;
CH_Remund_Kathi_1979;;;;;;;;;;;;;;;;Remund;Kathi;;f;1979;;;;;;;;;;;;;;;;;
CH_Remund_Kathrin_1979;;;;;;;;;;;;;;;;Remund-Gugger;Kathrin;;f;1979;;;;;;;;;;;;;;;;;
CH_Remund_Markus_1944;;;;;;;;;;;;;;;;Remund;Markus;;m;1944;;;;;;;;;;;;;;;;;
CH_Remund_Paul_1927;;;;;;;;;;;;;;;;Remund;Paul;;m;1927;;;;;;;;;;;;;;;;;
CH_Remund_Roland_1951;;;;;;;;;;;;;;;;Remund;Roland;;m;1951;;;;;;;;;;;;;;;;;
CH_Remund_Ruth_1925;;;;;;;;;;;;;;;;Remund-Burri;Ruth;;f;1925;;;;;;;;;;;;;;;;;
CH_Remy_Francis_1944;;;;;;;;;;;;;;;;Remy;Francis;;m;1944;;;;;;;;;;;;;;;;;
CH_Remy_Jean_1948;;;;;;;;;;;;;;;;Remy;Jean-Francois;;m;1948;;;;;;;;;;;;;;;;;
CH_Renaud_Achille_1964;;;;;;;;;;;;;;;;Renaud;Achille;;m;1964;;;;;;;;;;;;;;;;;
CH_Renaud_Dominique_1939;;;;;;;;;;;;;;;;Renaud;Dominique;;m;1939;;;;;;;;;;;;;;;;;
CH_Renaud_Marc_1906;;;;;;;;;;;;;;;;Renaud;Marc;NA;NA;1906;;;;;;;;;;;;;;;;;
CH_Renaud_Michel_1944;;;;;;;;;;;;;;;;Renaud;Michel;;m;1944;;;;;;;;;;;;;;;;;
CH_Renaud_Paul_1936;;;;;;;;;;;;;;;;Renaud;Paul;;m;1936;;;;;;;;;;;;;;;;;
CH_Renfer_Richard_1973;;;;;;;;;;;;;;;;Renfer;Richard;;m;1973;;;;;;;;;;;;;;;;;
CH_Renfer_Walter_1900;;;;;;;;;;;;;;;;Renfer;Walter;NA;NA;1900;;;;;;;;;;;;;;;;;
CH_Rengel_Heinrich_1907;;;;;;;;;;;;;;;;Rengel;Heinrich;NA;NA;1907;;;;;;;;;;;;;;;;;
CH_Rengel_Urs_1962;;;;;;;;;;;;;;;;Rengel;Urs;;m;1962;;;;;;;;;;;;;;;;;
CH_Renggli_Christian_1941;;;;;;;;;;;;;;;;Renggli;Christian;;m;1941;;;;;;;;;;;;;;;;;
CH_Renggli_Claire_1932;;;;;;;;;;;;;;;;Renggli-Bonsack;Claire-Lise;;f;1932;;;;;;;;;;;;;;;;;
CH_Renggli_Gaston_1921;;;;;;;;;;;;;;;;Renggli;Gaston;;;1921;;;;;;;;;;;;;;;;;
CH_Renggli_Julius_1895;;;;;;;;;;;;;;;;Renggli;Julius;NA;NA;1895;;;;;;;;;;;;;;;;;
CH_Renggli_Marc_1955;;;;;;;;;;;;;;;;Renggli;Marc;;m;1955;;;;;;;;;;;;;;;;;
CH_Renggli_Mario_1990;;;;;;;;;;;;;;;;Renggli;Mario;;m;1990;;;;;;;;;;;;;;;;;
CH_Renggli_Matthias_1993;;;;;;;;;;;;;;;;Renggli;Matthias;;m;1993;;;;;;;;;;;;;;;;;
CH_Renggli_Rolf_1983;;;;;;NA;;;;;;;;;;Renggli;Rolf;;;1983;;;;;;;;;;;;;;;;;
CH_Renk_Jean_1924;;;;;;;;;;;;;;;;Renk;Jean-Pierre;;m;1924;;;;;;;;;;;;;;;;;
CH_Renk_Marguerite_1928;;;;;;;;;;;;;;;;Renk;Marguerite;;f;1928;;;;;;;;;;;;;;;;;
CH_Renner_Brigitte_1954;;;;;;;;;;;;;;;;Renner;Brigitte;;f;1954;;;;;;;;;;;;;;;;;
CH_Renner_Christine_1960;;;;;;;;;;;;;;;;Renner;Christine;;f;1960;;;;;;;;;;;;;;;;;
CH_Renner_Erich_1949;;;;;;;;;;;;;;;;Renner;Erich;;m;1949;;;;;;;;;;;;;;;;;
CH_Renner_Hermann_1902;;;;;;;;;;;;;;;;Renner;Hermann;NA;NA;1902;;;;;;;;;;;;;;;;;
CH_Renner_Judith_1953;;;;;;;;;;;;;;;;Renner-Bach;Judith;;f;1953;;;;;;;;;;;;;;;;;
CH_Renner_Theres_1949;;;;;;;;;;;;;;;;Renner;Theres;;f;1949;;;;;;;;;;;;;;;;;
CH_Renner_Thomas_1979;;;;;;;;;;;;;;;;Renner;Thomas;;m;1979;;;;;;;;;;;;;;;;;
CH_Rennwald_Jean_1953;;;;;;;;349;;;;;;;;Rennwald;Jean-Claude;NA;m;27apr1953;NA;Bassecourt (JU);JU;Delemont (JU);Dr en sciences politiques;NA;;;;;;;;;;;
CH_Renold_Karl_1888;;;;;;;;3003;;;;;;;;Renold;Karl;NA;m;04aug1888;04sep1959;Daettwil bei Baden;AG;Daettwil (AG);Dr. iur.;NA;;;;;;;;;;;
CH_Renold_Ursula_1961;;;;;;;;;;;;;;;;Renold;Ursula;;f;1961;;;;;;;;;;;;;;;;;
CH_Renschler_Walter_1932;;;;;;;;595;;;;;;;;Renschler;Walter;NA;m;20apr1932;17jul2006;Zuerich;VS;Grimisuat (VS);Dr. oec. publ.;NA;;;;;;;;;;;
CH_Rentsch_Alfred_1932;;;;;;;;;;;;;;;;Rentsch;Alfred;NA;m;1932;;;;;;;;;;;;;;;;;
CH_Rentsch_Carole_1984;;;;;;;;;;;;;;;;Rentsch;Carole;;f;1984;;;;;;;;;;;;;;;;;
CH_Rentsch_Dora_1962;;;;;;;;;;;;;;;;Rentsch;Dora;;f;1962;;;;;;;;;;;;;;;;;
CH_Rentsch_Hans_1943;;;;;;;;;;;;;;;;Rentsch;Hans;;m;1943;;;;;;;;;;;;;;;;;
CH_Rentsch_Marie_1963;;;;;;;;;;;;;;;;Rentsch;Marie-Louise;;f;1963;;;;;;;;;;;;;;;;;
CH_Rentsch_Markus_1953;;;;;;;;;;;;;;;;Rentsch;Markus;;m;1953;;;;;;;;;;;;;;;;;
CH_Rentsch_Michele_1980;;;;;;;;;;;;;;;;Rentsch-Ryf;Michele;;f;1980;;;;;;;;;;;;;;;;;
CH_Rentsch_Rudolf_1947;;;;;;;;;;;;;;;;Rentsch-Grof;Rudolf;;m;1947;;;;;;;;;;;;;;;;;
CH_Rentsch_Vincenz_1985;;;;;;;;;;;;;;;;Rentsch;Vincenz;;m;1985;;;;;;;;;;;;;;;;;
CH_Renz_Hugo_1943;;;;;;;;;;;;;;;;Renz;Hugo;;m;1943;;;;;;;;;;;;;;;;;
CH_Renz_Irene_1961;;;;;;;;;;;;;;;;Renz;Irene;;f;1961;;;;;;;;;;;;;;;;;
CH_Renz_Stephan_1930;;;;;;;;;;;;;;;;Renz;Stephan;;m;1930;;;;;;;;;;;;;;;;;
CH_Renz_Ueli_1949;;;;;;;;;;;;;;;;Renz;Ueli;;m;1949;;;;;;;;;;;;;;;;;
CH_Repond_Jean_1958;;;;;;;;;;;;;;;;Repond;Jean-Bernard;;m;1958;;;;;;;;;;;;;;;;;
CH_Resch_Marie_1941;;;;;;;;;;;;;;;;Resch;Marie;;f;1941;;;;;;;;;;;;;;;;;
CH_Resin_Pascale_1977;;;;;;;;;;;;;;;;Resin;Pascale;;f;1977;;;;;;;;;;;;;;;;;
CH_Resin_Serge_1958;;;;;;;;;;;;;;;;Resin;Serge;;m;1958;;;;;;;;;;;;;;;;;
CH_Respini_Giovanni_1912;;;;;;;;;;;;;;;;Respini;Giovanni;NA;NA;1912;;;;;;;;;;;;;;;;;
CH_Respini_Renzo_1944;;;;;;;;376;;;;;;;;Respini;Renzo;NA;m;02jul1944;NA;Sorengo (TI);TI;Cevio (TI);Lie. iur.;Major;;;;;;;;;;;
CH_Reubi_Thomas_1942;;;;;;;;;;;;;;;;Reubi;Thomas;;m;1942;;;;;;;;;;;;;;;;;
CH_Reuille_Georges_1900;;;;;;;;;;;;;;;;Reuille;Georges;NA;NA;1900;;;;;;;;;;;;;;;;;
CH_Reumer_Reto_1974;;;;;;;;;;;;;;;;Reumer;Reto;;m;1974;;;;;;;;;;;;;;;;;
CH_Reuse_Marcel_1933;;;;;;;;;;;;;;;;Reuse;Marcel;;m;1933;;;;;;;;;;;;;;;;;
CH_Reuse_Seraphin_1959;;;;;;;;;;;;;;;;Reuse;Seraphin;;m;1959;;;;;;;;;;;;;;;;;
CH_Reuss_Karl_1921;;;;;;;;;;;;;;;;Reuss;Karl;NA;NA;1921;;;;;;;;;;;;;;;;;
CH_Reusser_Adrian_1987;;;;;;;;;;;;;;;;Reusser;Adrian;;m;1987;;;;;;;;;;;;;;;;;
CH_Reusser_Christina_1974;;;;;;;;;;;;;;;;Reusser;Christina;;f;1974;;;;;;;;;;;;;;;;;
CH_Reusser_Ernst_1908;;;;;;;;;;;;;;;;Reusser;Ernst;;;1908;;;;;;;;;;;;;;;;;
CH_Reusser_Fritz_1931;;;;;;;;;;;;;;;;Reusser-Sperr;Fritz-A;;m;1931;;;;;;;;;;;;;;;;;
CH_Reusser_Hans_1926;;;;;;;;;;;;;;;;Reusser;Hans-Ulrich;;m;1926;;;;;;;;;;;;;;;;;
CH_Reusser_Marlen_1991;;;;;;;;;;;;;;;;Reusser;Marlen;;f;1991;;;;;;;;;;;;;;;;;
CH_Reusser_Monika_1966;;;;;;;;;;;;;;;;Reusser-Moser;Monika;;f;1966;;;;;;;;;;;;;;;;;
CH_Reusser_Simon_1994;;;;;;;;;;;;;;;;Reusser;Simon;;m;1994;;;;;;;;;;;;;;;;;
CH_Reutegger_Hansruedi_1966;;;;;;;;;;;;;;;;Reutegger;Hansruedi;;m;1966;NC;Urnaesch;;;;;;;;;;;;;;;
CH_Reuteler_Werner_1942;;;;;;;;;;;;;;;;Reuteler;Werner;;m;1942;;;;;;;;;;;;;;;;;
CH_Reuter_Beatrice_1963;;;;;;;;;;;;;;;;Reuter;Beatrice;;f;1963;;;;;;;;;;;;;;;;;
CH_Reuter_Christina_1965;;;;;;;;;;;;;;;;Reuter-Padrutt;Christina;;f;1965;;;;;;;;;;;;;;;;;
CH_Reuter_Daniel_1961;;;;;;;;;;;;;;;;Reuter;Daniel;;m;1961;;;;;;;;;;;;;;;;;
CH_Reutimann_Urs_1955;;;;;;;;;;;;;;;;Reutimann;Urs;;m;1955;;;;;;;;;;;;;;;;;
CH_Reutlinger_Rudolf_1921;;;;;;;;;;;;;;;;Reutlinger;Rudolf;;m;22nov1921;18jan2004;Zuerich;;;;;;;;;;;;;;;
CH_Revaclier_Francois_1901;;;;;;;;;;;;;;;;Revaclier;Francois;;;1901;;;;;;;;;;;;;;;;;
CH_Revaclier_Francois_1903;;;;;;;;3006;;;;;;;;Revaclier;Francois;NA;m;19jul1903;08aug1996;Chancy;GE;Laconnex (GE);NA;NA;;;;;;;;;;;
CH_Revaclier_Jean_1932;;;;;;;;596;;;;;;;;Revaclier;Jean;NA;m;10feb1932;NA;Geneve;GE;Laconnex (GE);NA;NA;;;;;;;;;;;
CH_Revaz_Sandrine_1989;;;;;;;;;;;;;;;;Revaz;Sandrine;;f;1989;;;;;;;;;;;;;;;;;
CH_Revaz_Serge_1937;;;;;;;;;;;;;;;;Revaz;Serge;;m;1937;;;;;;;;;;;;;;;;;
